PS C:\Users\abigo\Downloads> python trofeo_sniffer.py --live --filter 1

 ╔══════════════════════════════════════════════════╗
 ║  Trofeo LCD USB Protocol Analyzer               ║
 ║  github.com/Abigor-DIY/Open-Trofeo-LCD          ║
 ╚══════════════════════════════════════════════════╝

 USBPcapCMD: C:\Program Files\USBPcap\USBPcapCMD.exe
 Device:     \\.\USBPcap1
 Temp file:  C:\Users\abigo\AppData\Local\Temp\trofeo_live_19808.pcap
 Press Ctrl+C to stop capture and show summary.

 ✓ USBPcapCMD running (PID 24136)
 ✓ Capture started — interact with TRCC now!
     Change themes, load images, wait a few seconds between actions.
     Press Ctrl+C when done.

   Capturing... 289.1 MB

 Stopping capture...
 Analyzing capture (289.1 MB)...

    168.603s   FRAME  #1112 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    168.758s   FRAME  #1113 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    168.912s   FRAME  #1114 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    169.082s   FRAME  #1115 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    169.237s   FRAME  #1116 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    169.406s   FRAME  #1117 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    169.575s   FRAME  #1118 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    169.760s   FRAME  #1119 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.4 FPS)
    169.915s   FRAME  #1120 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.4 FPS)
    170.070s   FRAME  #1121 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    170.224s   FRAME  #1122 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    170.379s   FRAME  #1123 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    170.533s   FRAME  #1124 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    170.703s   FRAME  #1125 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    170.872s   FRAME  #1126 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    171.027s   FRAME  #1127 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.4 FPS)
    171.198s   FRAME  #1128 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    171.337s   FRAME  #1129 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    171.506s   FRAME  #1130 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    171.647s   FRAME  #1131 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (7.1 FPS)
    171.801s   FRAME  #1132 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    171.971s   FRAME  #1133 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    172.125s   FRAME  #1134 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    172.279s   FRAME  #1135 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    172.433s   FRAME  #1136 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    172.603s   FRAME  #1137 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    172.757s   FRAME  #1138 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    172.913s   FRAME  #1139 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.4 FPS)
    173.067s   FRAME  #1140 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    173.237s   FRAME  #1141 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    173.391s   FRAME  #1142 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    173.546s   FRAME  #1143 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    173.700s   FRAME  #1144 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    173.855s   FRAME  #1145 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    174.024s   FRAME  #1146 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    174.194s   FRAME  #1147 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    174.334s   FRAME  #1148 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    174.487s   FRAME  #1149 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    174.642s   FRAME  #1150 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    174.812s   FRAME  #1151 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    174.966s   FRAME  #1152 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    175.151s   FRAME  #1153 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.4 FPS)
    175.306s   FRAME  #1154 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    175.460s   FRAME  #1155 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    175.613s   FRAME  #1156 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    175.768s   FRAME  #1157 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    175.938s   FRAME  #1158 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    176.092s   FRAME  #1159 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    176.246s   FRAME  #1160 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    176.401s   FRAME  #1161 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.4 FPS)
    176.554s   FRAME  #1162 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    176.724s   FRAME  #1163 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    176.894s   FRAME  #1164 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    177.032s   FRAME  #1165 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    177.202s   FRAME  #1166 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    177.371s   FRAME  #1167 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    177.540s   FRAME  #1168 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    177.709s   FRAME  #1169 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    177.864s   FRAME  #1170 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    178.034s   FRAME  #1171 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    178.172s   FRAME  #1172 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    178.343s   FRAME  #1173 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    178.497s   FRAME  #1174 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    178.652s   FRAME  #1175 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    178.806s   FRAME  #1176 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    178.975s   FRAME  #1177 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    179.114s   FRAME  #1178 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    179.283s   FRAME  #1179 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    179.437s   FRAME  #1180 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    179.592s   FRAME  #1181 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    179.762s   FRAME  #1182 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    179.916s   FRAME  #1183 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    180.071s   FRAME  #1184 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    180.226s   FRAME  #1185 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    180.380s   FRAME  #1186 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    180.534s   FRAME  #1187 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    180.703s   FRAME  #1188 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    180.857s   FRAME  #1189 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    181.027s   FRAME  #1190 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    181.197s   FRAME  #1191 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    181.336s   FRAME  #1192 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    181.506s   FRAME  #1193 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    181.660s   FRAME  #1194 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    181.830s   FRAME  #1195 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    181.985s   FRAME  #1196 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    182.139s   FRAME  #1197 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    182.293s   FRAME  #1198 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    182.447s   FRAME  #1199 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    182.602s   FRAME  #1200 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    182.756s   FRAME  #1201 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    182.911s   FRAME  #1202 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    183.080s   FRAME  #1203 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    183.235s   FRAME  #1204 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    183.389s   FRAME  #1205 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    183.544s   FRAME  #1206 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    183.698s   FRAME  #1207 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    183.853s   FRAME  #1208 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    184.008s   FRAME  #1209 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    184.178s   FRAME  #1210 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    184.332s   FRAME  #1211 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    184.502s   FRAME  #1212 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    184.656s   FRAME  #1213 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    184.826s   FRAME  #1214 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    184.981s   FRAME  #1215 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    185.136s   FRAME  #1216 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    185.290s   FRAME  #1217 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    185.443s   FRAME  #1218 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    185.598s   FRAME  #1219 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    185.768s   FRAME  #1220 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    185.921s   FRAME  #1221 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    186.106s   FRAME  #1222 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.4 FPS)
    186.276s   FRAME  #1223 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    186.430s   FRAME  #1224 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    186.585s   FRAME  #1225 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    186.739s   FRAME  #1226 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    186.893s   FRAME  #1227 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    187.062s   FRAME  #1228 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    187.216s   FRAME  #1229 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    187.371s   FRAME  #1230 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    187.540s   FRAME  #1231 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    187.694s   FRAME  #1232 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    187.864s   FRAME  #1233 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    188.003s   FRAME  #1234 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    188.172s   FRAME  #1235 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    188.326s   FRAME  #1236 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    188.480s   FRAME  #1237 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    188.651s   FRAME  #1238 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    188.806s   FRAME  #1239 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.4 FPS)
    188.976s   FRAME  #1240 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    189.115s   FRAME  #1241 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    189.270s   FRAME  #1242 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    189.441s   FRAME  #1243 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    189.595s   FRAME  #1244 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    189.749s   FRAME  #1245 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    189.918s   FRAME  #1246 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    190.088s   FRAME  #1247 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    190.257s   FRAME  #1248 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    190.396s   FRAME  #1249 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    190.566s   FRAME  #1250 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    190.720s   FRAME  #1251 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    190.875s   FRAME  #1252 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    191.045s   FRAME  #1253 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    191.200s   FRAME  #1254 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    191.369s   FRAME  #1255 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    191.524s   FRAME  #1256 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    191.678s   FRAME  #1257 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    191.848s   FRAME  #1258 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    192.002s   FRAME  #1259 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    192.156s   FRAME  #1260 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    192.311s   FRAME  #1261 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    192.466s   FRAME  #1262 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.4 FPS)
    192.621s   FRAME  #1263 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.4 FPS)
    192.790s   FRAME  #1264 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    192.945s   FRAME  #1265 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    193.115s   FRAME  #1266 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    193.253s   FRAME  #1267 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    193.423s   FRAME  #1268 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    193.577s   FRAME  #1269 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    193.731s   FRAME  #1270 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    193.885s   FRAME  #1271 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    194.040s   FRAME  #1272 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    194.210s   FRAME  #1273 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    194.364s   FRAME  #1274 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    194.502s   FRAME  #1275 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (7.2 FPS)
    194.672s   FRAME  #1276 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    194.827s   FRAME  #1277 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    194.982s   FRAME  #1278 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    195.167s   FRAME  #1279 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.4 FPS)
    195.322s   FRAME  #1280 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    195.477s   FRAME  #1281 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    195.648s   FRAME  #1282 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.8 FPS)
    195.787s   FRAME  #1283 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    195.972s   FRAME  #1284 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.4 FPS)
    196.126s   FRAME  #1285 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    196.296s   FRAME  #1286 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    196.466s   FRAME  #1287 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    196.651s   FRAME  #1288 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.4 FPS)
    196.805s   FRAME  #1289 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    196.974s   FRAME  #1290 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    197.112s   FRAME  #1291 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (7.2 FPS)
    197.282s   FRAME  #1292 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    197.451s   FRAME  #1293 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    197.606s   FRAME  #1294 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    197.760s   FRAME  #1295 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    197.930s   FRAME  #1296 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    198.084s   FRAME  #1297 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    198.252s   FRAME  #1298 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    198.407s   FRAME  #1299 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    198.561s   FRAME  #1300 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    198.732s   FRAME  #1301 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    198.886s   FRAME  #1302 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    199.056s   FRAME  #1303 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    199.226s   FRAME  #1304 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    199.380s   FRAME  #1305 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    199.551s   FRAME  #1306 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    199.690s   FRAME  #1307 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (7.2 FPS)
    199.859s   FRAME  #1308 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    200.014s   FRAME  #1309 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    200.169s   FRAME  #1310 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.4 FPS)
    200.323s   FRAME  #1311 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    200.477s   FRAME  #1312 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    200.631s   FRAME  #1313 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    200.801s   FRAME  #1314 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    200.956s   FRAME  #1315 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    201.111s   FRAME  #1316 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    201.265s   FRAME  #1317 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    201.435s   FRAME  #1318 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    201.590s   FRAME  #1319 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    201.744s   FRAME  #1320 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    201.899s   FRAME  #1321 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    202.053s   FRAME  #1322 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    202.208s   FRAME  #1323 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    202.362s   FRAME  #1324 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    202.532s   FRAME  #1325 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    202.687s   FRAME  #1326 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
    202.856s   FRAME  #1327 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    203.010s   FRAME  #1328 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (6.5 FPS)
    203.180s   FRAME  #1329 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (5.9 FPS)
    203.335s   FRAME  #1330 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (6.5 FPS)
    203.504s   FRAME  #1331 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.9 FPS)
    203.643s   FRAME  #1332 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (7.2 FPS)
    203.813s   FRAME  #1333 1920×462 28,560B/25,922B 7ch buf=0(!=2) b9=0x35 2ms (5.9 FPS)
    203.999s   FRAME  #1334 1920×462 28,560B/25,922B 7ch buf=0 b9=0x35 2ms (5.4 FPS)
    204.153s   FRAME  #1335 1920×462 28,560B/25,922B 7ch buf=0(!=1) b9=0x35 2ms (6.5 FPS)
